Date,AAPL-corpbond,HD-corpbond,IBM-corpbond,NKE-corpbond,AAPL-stock,HD-stock,IBM-stock,NKE-stock
4/11/2018, 108.08 , 114.03 , 105.27 , 114.25 ,296.0932493,259.8340878,90.37009451,229.3075307
4/12/2018, 107.76 , 114.01 , 104.92 , 113.90 ,299.0123015,260.5856702,91.94646748,232.5328702
4/13/2018, 107.79 , 113.86 , 105.08 , 114.02 ,300.0253198,259.7438663,91.15538215,230.7486561
4/16/2018, 107.69 , 113.97 , 104.96 , 113.97 ,301.8969971,262.1939845,91.84176595,230.0966606
4/17/2018, 107.92 , 114.04 , 105.05 , 114.33 ,306.0523025,262.9155163,93.59844576,231.6407631
4/18/2018, 107.44 , 113.76 , 103.98 , 114.38 ,305.36546,270.3410933,86.54844648,227.1458285
4/19/2018, 107.03 , 113.28 , 104.13 , 113.28 ,296.711375,266.1773893,85.91441855,225.5332219
4/20/2018, 106.68 , 112.84 , 104.73 , 113.19 ,284.5544404,266.072167,84.28570948,226.7683931
4/23/2018, 106.57 , 112.88 , 104.84 , 113.56 ,283.7302986,267.0491949,84.84412254,229.479089
4/24/2018, 106.43 , 112.39 , 104.65 , 112.94 ,279.7810092,264.9447689,84.66962232,229.7878591
4/25/2018, 106.20 , 112.17 , 104.63 , 112.26 ,281.0000947,266.6433301,84.89067051,228.7585369
4/26/2018, 106.39 , 112.25 , 104.59 , 112.27 ,281.9788341,279.1645385,85.34435208,233.4936111
4/27/2018, 106.69 , 112.56 , 104.49 , 112.26 ,278.7163872,280.276912,85.20477575,238.674702
4/30/2018, 106.66 , 112.72 , 104.39 , 112.59 ,283.764604,277.7816696,84.3206136,234.6602291
5/1/2018, 106.49 , 112.52 , 104.42 , 112.61 ,290.3581617,277.5261513,84.34387324,233.6651695
5/2/2018, 106.61 , 112.40 , 104.47 , 112.71 ,303.1848011,279.4501327,82.86059621,234.2141352
5/3/2018, 106.61 , 112.43 , 104.48 , 112.68 ,303.7342366,275.361553,82.59301982,229.5477229
5/4/2018, 106.63 , 112.63 , 104.70 , 111.86 ,315.6507703,278.1273635,83.70982554,233.6651695
5/7/2018, 106.67 , 112.38 , 104.75 , 111.85 ,317.9345061,275.9177642,83.30847052,237.9198627
5/8/2018, 106.62 , 112.28 , 104.54 , 111.80 ,319.462681,278.142388,83.18051891,234.9003687
5/9/2018, 106.50 , 112.34 , 104.54 , 111.82 ,321.7120585,280.1265655,83.87451991,233.1504417
5/10/2018, 106.99 , 112.62 , 104.50 , 111.74 ,326.3138337,281.3290641,84.83317807,233.0475453
5/11/2018, 107.25 , 112.53 , 104.61 , 112.09 ,325.0727839,286.0640039,84.77436338,234.7974442
5/14/2018, 107.02 , 112.63 , 104.62 , 112.01 ,324.3143426,287.221402,84.86847108,236.2041983
5/15/2018, 106.47 , 111.94 , 104.48 , 111.64 ,321.3668323,282.5616118,84.53912251,238.4688249
5/16/2018, 106.45 , 111.90 , 104.56 , 110.91 ,324.3660276,280.1566162,85.06256323,244.7822397
5/17/2018, 106.36 , 111.80 , 104.56 , 110.80 ,322.3148779,278.5783271,84.98609152,243.4098008
5/18/2018, 106.49 , 111.78 , 104.50 , 110.69 ,321.1427356,281.7198806,84.73907993,244.7136339
5/21/2018, 106.72 , 112.06 , 104.43 , 110.90 ,323.418035,285.2823234,85.56836669,244.9195074
5/22/2018, 106.60 , 112.08 , 104.40 , 110.88 ,322.6078538,280.8931487,85.33309712,244.6793152
5/23/2018, 106.86 , 112.32 , 105.17 , 111.36 ,324.6763849,280.5925063,85.0860849,244.7822397
5/24/2018, 107.08 , 112.52 , 104.84 , 111.42 ,324.3143426,281.3140396,84.73320445,247.664466
5/25/2018, 107.33 , 112.84 , 105.32 , 111.70 ,325.0555385,280.8631234,84.48029762,247.9046582
5/29/2018, 107.96 , 113.66 , 105.49 , 112.77 ,323.8834492,278.0822646,83.05700323,243.3411669
5/30/2018, 107.47 , 113.53 , 105.38 , 112.83 ,323.1939647,282.7983202,83.88039539,247.8360524
5/31/2018, 107.65 , 113.42 , 105.21 , 113.11 ,322.1079736,281.9821288,83.10993287,246.3606328
6/1/2018, 107.47 , 113.37 , 105.15 , 112.93 ,327.9168429,283.1913542,83.48633626,250.3519147
6/4/2018, 107.25 , 113.01 , 105.43 , 112.75 ,330.657583,289.2527284,84.12740698,254.033543
6/5/2018, 107.24 , 112.94 , 105.43 , 112.78 ,333.2086395,290.1294304,84.51557088,254.7905489
6/6/2018, 106.90 , 112.78 , 104.87 , 112.99 ,334.3635099,292.6234906,85.1096072,257.1990763
6/7/2018, 107.31 , 113.12 , 105.00 , 112.62 ,333.4672306,296.5233785,85.49190518,257.2335528
6/8/2018, 107.13 , 112.73 , 105.04 , 112.40 ,330.4334863,299.7883131,85.95064555,257.7152204
6/11/2018, 106.95 , 112.65 , 104.92 , 112.33 ,329.6233316,301.7684886,86.20943805,256.6485855
6/12/2018, 106.99 , 112.72 , 104.87 , 112.28 ,331.4332186,304.2927907,86.37996837,255.61635
6/13/2018, 107.08 , 112.77 , 104.79 , 112.31 ,328.7097786,302.7812333,86.07416122,254.9969869
6/14/2018, 107.34 , 112.78 , 105.02 , 112.27 ,328.8821621,301.8138041,85.39778792,257.0270622
6/15/2018, 107.25 , 112.99 , 104.89 , 112.63 ,325.503732,303.1288792,85.50953224,260.9495489
6/18/2018, 107.04 , 112.83 , 104.74 , 112.59 ,325.3312938,303.3556033,84.97433037,260.1581997
6/19/2018, 107.25 , 113.02 , 105.07 , 112.56 ,320.0740445,301.1185107,84.63321108,255.513159
6/20/2018, 106.93 , 112.29 , 104.94 , 112.39 ,321.4702571,300.9220048,83.88628043,257.0958573
6/21/2018, 106.76 , 112.30 , 104.79 , 111.85 ,319.677589,302.7812333,83.07463029,254.4121003
6/22/2018, 106.74 , 112.24 , 104.97 , 111.99 ,318.7467624,298.397679,83.09228668,252.6572511
6/25/2018, 106.89 , 112.32 , 105.15 , 111.91 ,314.0066123,296.8408062,81.6278238,248.941227
6/26/2018, 106.96 , 112.19 , 104.87 , 112.39 ,317.9021946,296.8105153,81.79836432,249.6637319
6/27/2018, 107.30 , 112.78 , 104.73 , 112.51 ,317.4367822,294.785097,80.85735236,245.500436
6/28/2018, 107.26 , 112.98 , 104.59 , 112.68 ,319.7465477,295.0722575,82.36297353,246.7046611
6/29/2018, 107.30 , 112.85 , 104.97 , 112.63 ,319.0742839,294.9060187,82.16303524,274.1622011
7/2/2018, 107.28 , 112.81 , 104.99 , 112.48 ,322.6423464,293.2734906,82.25713401,269.5858994
7/3/2018, 107.50 , 113.05 , 105.12 , 113.20 ,317.0231078,292.6688787,82.08656416,262.4634836
7/5/2018, 107.72 , 113.13 , 105.15 , 113.53 ,319.5741642,293.8629831,83.18050934,263.3925036
7/6/2018, 107.93 , 113.13 , 105.16 , 113.53 ,324.0040664,293.9687602,83.79805777,263.1517224
7/9/2018, 107.99 , 113.42 , 104.73 , 113.34 ,328.5029555,296.3873342,84.92141093,265.9042746
7/10/2018, 108.02 , 113.30 , 105.12 , 113.39 ,328.1065548,298.7000094,85.1096072,266.9021143
7/11/2018, 108.07 , 113.65 , 105.20 , 113.50 ,323.8489284,297.7023857,85.24487446,266.1795323
7/12/2018, 108.13 , 113.83 , 105.30 , 113.51 ,329.2785894,299.2139431,86.13296634,266.2139561
7/13/2018, 108.25 , 114.01 , 105.35 , 113.91 ,329.7956886,300.3324886,85.80948368,266.248408
7/16/2018, 108.33 , 113.99 , 105.28 , 113.70 ,329.0717663,300.6196744,85.55071094,267.5214248
7/17/2018, 108.19 , 113.87 , 105.29 , 113.72 ,330.0025399,303.9753378,84.3920654,266.5580615
7/18/2018, 108.08 , 113.53 , 105.43 , 113.55 ,328.1926529,303.7788571,84.99786223,263.5301185
7/19/2018, 108.30 , 113.90 , 104.99 , 113.53 ,330.7437889,306.288062,87.77388411,264.7688201
7/20/2018, 108.03 , 113.36 , 105.38 , 113.06 ,329.985374,306.0159497,86.07416122,264.8032685
7/23/2018, 107.74 , 113.31 , 105.40 , 112.85 ,330.2783217,305.6834248,85.69185304,263.5301185
7/24/2018, 107.98 , 113.70 , 105.17 , 112.84 ,332.6743214,305.3206817,86.09178829,259.8828895
7/25/2018, 107.98 , 113.80 , 105.25 , 113.25 ,335.8114622,303.8241962,86.23294059,265.4914267
7/26/2018, 107.96 , 113.83 , 105.29 , 113.38 ,334.7599901,301.4056712,86.28588936,268.8977693
7/27/2018, 108.12 , 113.87 , 105.36 , 112.92 ,329.1924647,297.9895715,85.36837994,264.5623821
7/30/2018, 107.95 , 113.94 , 105.28 , 112.78 ,327.3480851,298.2011968,85.56836669,261.3624774
7/31/2018, 108.11 , 113.80 , 105.32 , 113.19 ,328.0030488,298.5639889,85.23900855,264.6312017
8/1/2018, 107.88 , 113.99 , 105.25 , 112.89 ,347.3257761,296.7198591,84.39796,266.7988953
8/2/2018, 107.99 , 113.85 , 105.40 , 113.12 ,357.4783683,295.7524536,84.08036301,270.6181911
8/3/2018, 108.20 , 114.05 , 105.39 , 113.28 ,358.5125667,295.7222117,86.86814541,270.9278481
8/6/2018, 108.46 , 114.29 , 105.52 , 113.36 ,360.3741652,295.7977943,85.88594519,273.5772899
8/7/2018, 108.16 , 114.07 , 105.57 , 113.52 ,356.9957087,297.8535272,86.46232512,277.0868761
8/8/2018, 108.04 , 113.88 , 105.88 , 113.44 ,357.2370791,299.3197439,86.39175885,276.9836571
8/9/2018, 108.18 , 113.95 , 105.58 , 113.92 ,360.0466984,299.4104237,86.06479336,279.5986225
8/10/2018, 108.23 , 114.17 , 105.59 , 113.86 ,358.9742069,296.7198591,85.89237532,277.7750062
8/13/2018, 108.33 , 114.04 , 105.91 , 113.89 ,361.2920573,293.4548756,84.84012395,275.7794074
8/14/2018, 108.28 , 114.25 , 105.92 , 113.74 ,362.8143319,291.8828803,85.22653719,275.7449555
8/15/2018, 108.47 , 114.26 , 105.85 , 114.07 ,363.6618631,293.2281515,85.55350268,273.7836999
8/16/2018, 108.49 , 114.09 , 106.00 , 114.33 ,368.9895015,295.3443223,86.40363667,275.4352739
8/17/2018, 108.59 , 114.41 , 105.87 , 114.33 ,376.3581561,295.6013121,86.83168507,274.4030629
8/20/2018, 108.87 , 114.69 , 106.25 , 114.95 ,372.6911422,299.1836522,87.09919325,282.7641558
8/21/2018, 108.77 , 114.56 , 106.04 , 114.64 ,371.9646327,302.6602863,86.77817145,285.4135731
8/22/2018, 108.79 , 114.56 , 106.03 , 114.56 ,371.9819593,300.7556949,86.34419912,284.3469102
8/23/2018, 108.93 , 114.60 , 106.01 , 115.55 ,372.7430427,302.5544855,86.42146774,285.2759548
8/24/2018, 108.79 , 114.63 , 105.95 , 115.52 ,373.9019556,304.2776935,86.81977793,283.6931478
8/27/2018, 108.77 , 114.55 , 105.92 , 114.63 ,376.9808894,305.3055117,87.20620073,284.3813867
8/28/2018, 108.66 , 114.16 , 105.92 , 114.04 ,380.0252495,305.2904145,87.14675362,284.1404722
8/29/2018, 108.53 , 114.30 , 105.66 , 114.08 ,385.6988417,306.4147242,87.71150883,284.8630543
8/30/2018, 108.68 , 114.13 , 105.36 , 114.16 ,389.2447792,302.7379426,86.75439669,280.0803427
8/31/2018, 108.57 , 114.51 , 105.79 , 114.27 ,393.7421318,305.0321208,87.08135261,283.5296143
9/4/2018, 108.29 , 113.97 , 105.66 , 113.19 ,395.0048722,311.5803937,86.60575404,274.561541
9/5/2018, 108.29 , 114.03 , 105.79 , 113.50 ,392.4275705,310.1673777,87.18836965,275.6653308
9/6/2018, 108.62 , 113.90 , 106.03 , 113.56 ,385.9064189,312.8110115,87.02785876,277.3209155
9/7/2018, 108.25 , 114.38 , 105.63 , 113.27 ,382.7928582,313.3275973,86.46903767,276.9760354
9/10/2018, 108.42 , 114.07 , 105.71 , 113.37 ,377.6554985,320.1037037,86.58793253,283.1847061
9/11/2018, 108.29 , 113.49 , 105.68 , 113.61 ,387.2037348,324.9047224,87.0872963,285.0128133
9/12/2018, 108.44 , 113.91 , 105.64 , 113.46 ,382.3950287,322.0635964,87.1348758,286.2890169
9/13/2018, 108.69 , 114.06 , 105.65 , 113.36 ,391.6318585,318.219732,88.5497548,287.9102059
9/14/2018, 108.50 , 114.06 , 105.84 , 113.38 ,387.1864081,317.6424427,88.18116371,287.9791588
9/17/2018, 108.45 , 114.00 , 105.43 , 113.30 ,376.8771415,316.6244649,87.94931767,287.1858568
9/18/2018, 108.16 , 113.73 , 105.43 , 113.17 ,377.4998483,320.6050469,88.31791897,294.0844001
9/19/2018, 107.86 , 113.47 , 105.51 , 112.91 ,377.7246727,321.6078089,88.6151558,291.2214876
9/20/2018, 108.07 , 113.71 , 105.56 , 112.87 ,380.5961106,320.665823,89.85764672,294.4637848
9/21/2018, 108.13 , 113.62 , 105.40 , 112.82 ,376.4965856,322.686514,89.97655114,295.0846484
9/24/2018, 108.05 , 113.46 , 105.52 , 112.51 ,381.9106984,316.0015457,89.19180859,290.6696049
9/25/2018, 107.93 , 113.53 , 105.38 , 112.46 ,384.3323251,315.196328,88.52599916,292.4632112
9/26/2018, 108.16 , 113.82 , 105.51 , 112.45 ,381.2706649,315.2874899,90.13110879,288.7035078
9/27/2018, 108.19 , 113.95 , 105.43 , 112.84 ,389.1064026,314.2543184,90.06571735,291.6009248
9/28/2018, 108.19 , 114.07 , 105.70 , 113.27 ,390.4729192,314.7253232,89.89332863,292.2218129
10/1/2018, 108.11 , 114.05 , 105.57 , 113.00 ,393.1021513,315.4090391,90.95745781,291.324945
10/2/2018, 108.29 , 114.12 , 105.60 , 112.94 ,396.5962148,311.0790016,91.40332772,285.4957115
10/3/2018, 107.56 , 113.51 , 105.62 , 112.81 ,401.4222211,309.5445091,91.08823049,284.5644477
10/4/2018, 107.44 , 112.89 , 105.25 , 111.58 ,394.3648652,302.1150487,89.95275661,276.5621181
10/5/2018, 107.22 , 112.75 , 105.25 , 111.33 ,387.9647652,298.3623715,88.59731516,276.3551718
10/8/2018, 107.26 , 112.79 , 105.27 , 111.36 ,387.0653582,301.4465738,88.21682649,276.7346126
10/9/2018, 107.32 , 112.74 , 105.33 , 111.58 ,392.4275705,297.405192,87.53317642,277.3899526
10/10/2018, 107.10 , 112.82 , 105.58 , 111.80 ,374.2478828,294.290577,84.82822701,258.487957
10/11/2018, 107.51 , 112.91 , 105.68 , 112.27 ,370.9440963,288.2741326,82.6464359,257.0047545
10/12/2018, 107.42 , 113.07 , 105.68 , 111.53 ,384.1939486,292.4218716,83.73435961,261.8337397
10/15/2018, 107.38 , 113.10 , 105.41 , 111.71 ,375.9776268,290.4467617,83.90083396,258.6604234
10/16/2018, 107.40 , 113.21 , 105.39 , 111.19 ,384.2631227,294.1083006,86.27284423,267.2491085
10/17/2018, 107.24 , 112.74 , 105.35 , 111.50 ,382.6026076,281.3308723,79.69180938,263.7998404
10/18/2018, 107.23 , 112.79 , 105.10 , 110.89 ,373.6597763,274.1445372,77.61108206,260.7645105
10/19/2018, 106.99 , 112.75 , 105.10 , 110.64 ,379.3506157,273.2481812,76.74907535,255.9699772
10/22/2018, 106.97 , 112.47 , 105.15 , 110.67 ,381.6684926,271.5768969,77.29600395,258.3500197
10/23/2018, 107.00 , 112.41 , 105.27 , 110.63 ,385.2663854,271.2426113,78.00345875,253.0036318
10/24/2018, 107.15 , 112.70 , 105.45 , 110.78 ,372.0511352,268.8725122,75.62547483,248.7610302
10/25/2018, 107.01 , 112.61 , 105.41 , 110.73 ,380.1982263,272.063119,75.17366569,252.1413209
10/26/2018, 107.19 , 112.69 , 105.48 , 111.14 ,374.1441348,261.6709834,74.18680067,248.5885638
10/29/2018, 107.14 , 112.46 , 105.21 , 111.16 ,367.1213527,263.1446997,71.12516221,249.0025056
10/30/2018, 106.97 , 112.32 , 105.06 , 111.19 ,368.9548994,267.7634435,68.60451377,257.0047545
10/31/2018, 106.80 , 112.34 , 104.94 , 110.72 ,378.5722851,267.2164942,68.62234994,258.8328898
11/1/2018, 107.02 , 111.96 , 105.05 , 110.63 ,384.3842256,274.1749245,69.45463756,264.8690941
11/2/2018, 106.75 , 112.03 , 104.75 , 110.62 ,358.8877326,273.3696577,68.76501957,264.1447732
11/5/2018, 106.93 , 111.87 , 104.79 , 110.81 ,348.699514,276.8032919,71.37484442,267.4215504
11/6/2018, 106.98 , 111.95 , 105.20 , 110.47 ,352.4704101,276.5298536,73.19400215,264.1102441
11/7/2018, 107.17 , 112.12 , 104.87 , 110.47 ,363.1602061,284.4606571,74.21652486,268.9392294
11/8/2018, 107.13 , 112.43 , 104.86 , 110.35 ,361.8931249,285.6305004,74.2827521,268.2838893
11/9/2018, 107.37 , 112.39 , 104.80 , 110.35 ,354.9152391,282.5767091,74.37908351,263.3859232
11/12/2018, 107.41 , 112.43 , 104.82 , 110.67 ,337.0367201,272.6099957,72.78963607,259.0398642
11/13/2018, 107.29 , 112.44 , 105.02 , 110.70 ,333.6692836,271.9567635,72.75350152,259.3847444
11/14/2018, 107.21 , 112.37 , 104.84 , 110.62 ,324.2440364,273.3241005,72.36818802,259.3847444
11/15/2018, 106.81 , 112.40 , 104.80 , 110.38 ,332.2459605,269.4650425,73.11475336,256.3838945
11/16/2018, 107.09 , 112.21 , 105.06 , 111.24 ,335.9258012,268.9484804,73.19301972,257.7981125
11/19/2018, 107.14 , 112.30 , 105.08 , 111.31 ,322.6123802,263.7372553,72.4344159,250.1407192
11/20/2018, 106.96 , 112.30 , 104.96 , 111.30 ,307.198657,256.8395522,70.56199254,245.3117866
11/21/2018, 107.22 , 112.16 , 104.96 , 110.96 ,306.85149,257.2193951,71.38682424,249.6233692
11/23/2018, 107.25 , 112.27 , 104.98 , 111.30 ,299.0578177,256.5357013,70.55597617,246.5879622
11/26/2018, 107.15 , 112.50 , 105.08 , 111.41 ,303.1021785,258.0094429,71.98286432,250.7961118
11/27/2018, 107.04 , 112.34 , 105.13 , 111.32 ,302.4426073,263.1750886,72.26583515,248.6575728
11/28/2018, 107.01 , 112.53 , 104.96 , 111.11 ,314.0723374,271.1839103,74.05397068,257.5221852
11/29/2018, 106.97 , 112.33 , 104.86 , 110.84 ,311.6595762,268.4786579,73.13882968,256.418399
11/30/2018, 107.06 , 112.21 , 104.97 , 111.25 ,309.9758854,275.6009862,74.81859151,259.8779392
12/3/2018, 107.32 , 112.85 , 104.75 , 111.68 ,320.8071821,277.7712997,75.44474404,269.6336981
12/4/2018, 107.48 , 113.38 , 104.84 , 112.32 ,306.6952482,267.9284526,73.21107967,262.195795
12/6/2018, 107.49 , 113.22 , 105.65 , 112.54 ,303.2757753,268.9371701,74.60185302,261.3309143
12/7/2018, 107.77 , 113.43 , 105.08 , 112.82 ,292.4618865,264.0921368,71.85041366,253.7199805
12/10/2018, 107.67 , 113.40 , 104.90 , 112.99 ,294.3885655,262.410941,72.92810374,250.8485908
12/11/2018, 107.84 , 113.76 , 104.99 , 113.65 ,292.7048746,263.2056687,72.7836095,254.5156909
12/12/2018, 107.96 , 113.64 , 104.88 , 113.69 ,293.5206877,266.2624741,72.94617325,257.1103014
12/13/2018, 108.16 , 113.92 , 105.02 , 113.29 ,296.731854,265.7428253,72.6872883,252.3015659
12/14/2018, 108.21 , 114.03 , 105.11 , 113.30 ,287.2371095,263.3279418,72.18756943,250.9177575
12/17/2018, 108.38 , 114.35 , 105.06 , 113.47 ,284.56406,256.7252861,69.89971948,241.8193195
12/18/2018, 108.75 , 114.41 , 105.23 , 113.54 ,288.2612821,259.8890492,70.23085888,246.1437124
12/19/2018, 108.95 , 114.57 , 105.29 , 114.24 ,279.2698916,256.0986052,70.09840822,238.6019488
12/20/2018, 108.49 , 114.18 , 105.27 , 114.15 ,272.2226162,250.9020664,68.04535671,233.6202631
12/21/2018, 108.51 , 114.10 , 105.67 , 113.79 ,261.6343607,245.277548,66.79307014,250.3642728
12/24/2018, 108.70 , 114.24 , 105.69 , 113.74 ,254.8648327,241.7010922,64.76410514,235.592166
12/26/2018, 108.19 , 114.13 , 105.42 , 113.47 ,272.8127961,257.1990631,67.06399803,252.5783486
12/27/2018, 108.41 , 114.14 , 106.15 , 113.58 ,271.0423078,260.3170066,68.50292976,254.8616158
12/28/2018, 108.52 , 114.39 , 105.78 , 113.96 ,271.1811965,260.1641518,68.05138328,253.7199805
12/31/2018, 108.89 , 114.62 , 105.70 , 114.02 ,273.8022342,262.609617,68.43670188,256.4875938
1/2/2019, 108.94 , 114.72 , 106.00 , 114.80 ,274.1146402,263.5113515,69.36388071,256.2108391
1/3/2019, 108.98 , 115.06 , 106.29 , 115.34 ,246.8107909,257.7034472,67.97913393,251.6789109
1/4/2019, 108.89 , 114.87 , 106.02 , 115.23 ,257.346957,265.3607396,70.63424189,258.2519367
1/7/2019, 109.01 , 114.52 , 105.90 , 115.00 ,256.7742115,270.5878096,71.1339563,261.9535974
1/8/2019, 108.96 , 114.89 , 105.82 , 115.02 ,261.6690952,271.8869688,72.1454185,265.4477228
1/9/2019, 109.28 , 114.83 , 105.89 , 115.12 ,266.1126595,274.699228,72.66320242,264.9633803
1/10/2019, 109.07 , 114.80 , 106.26 , 115.08 ,266.9632636,273.6752204,73.32547038,264.3752577
1/11/2019, 109.18 , 115.02 , 106.04 , 115.02 ,264.3421712,274.2101356,73.12679184,263.0606477
1/14/2019, 109.16 , 115.02 , 106.35 , 114.58 ,260.3672529,273.293111,72.48258383,263.2336224
1/15/2019, 109.18 , 115.12 , 106.44 , 114.62 ,265.6961294,269.7166552,73.28935049,269.4261382
1/16/2019, 109.27 , 114.94 , 106.43 , 114.63 ,268.942032,270.5878096,73.22312261,268.7342358
1/17/2019, 109.39 , 115.02 , 106.71 , 115.02 ,270.5389254,267.2712153,73.56629984,273.7505311
1/18/2019, 109.77 , 115.07 , 106.89 , 114.76 ,272.2052878,274.4699718,74.54766362,278.3170444
1/22/2019, 110.04 , 115.32 , 106.62 , 115.46 ,266.0953328,270.6948163,73.76497328,279.3548998
1/23/2019, 110.01 , 115.44 , 106.93 , 115.63 ,267.1715154,270.3585771,80.00838569,278.4900192
1/24/2019, 110.17 , 115.88 , 106.88 , 115.84 ,265.0538318,270.9699189,79.7916472,278.2824873
1/25/2019, 110.05 , 115.71 , 107.14 , 116.59 ,273.8369157,275.7232608,80.65862027,278.8705573
1/28/2019, 110.08 , 115.81 , 106.83 , 116.85 ,271.3026755,274.8520812,80.83924842,277.8673115
1/29/2019, 110.25 , 115.98 , 106.98 , 117.15 ,268.4906844,274.6381151,80.87536321,277.5213621
1/30/2019, 110.42 , 116.28 , 107.22 , 117.43 ,286.8379325,278.4437781,80.90546674,281.1884376
1/31/2019, 111.04 , 116.74 , 108.02 , 118.47 ,288.9034719,280.5071323,80.92954815,283.264145
2/1/2019, 110.92 , 116.76 , 107.44 , 118.01 ,289.0423606,281.7910014,80.73689109,281.9841481
2/4/2019, 110.84 , 116.86 , 107.53 , 118.03 ,297.2525913,284.9395235,81.39312801,283.644655
2/5/2019, 111.08 , 116.93 , 107.69 , 118.38 ,302.3384549,284.8783869,81.60988562,286.6544659
2/6/2019, 111.11 , 117.21 , 107.47 , 118.55 ,302.4426073,282.3259403,82.07348014,286.1355136
2/7/2019, 111.02 , 117.20 , 107.71 , 118.80 ,296.7145274,281.3325128,81.12331389,285.0284634
2/8/2019, 111.02 , 117.49 , 108.37 , 119.45 ,297.0631761,282.0508614,81.44004065,284.924708
2/11/2019, 110.89 , 117.45 , 107.75 , 119.73 ,295.3547748,279.5748414,81.6105767,289.4912459
2/12/2019, 110.88 , 116.91 , 108.20 , 118.89 ,297.8999026,283.5486729,82.86528524,293.0545415
2/13/2019, 110.76 , 116.97 , 108.12 , 118.66 ,296.6621942,287.9657487,83.76063476,295.4416202
2/14/2019, 110.82 , 117.08 , 108.07 , 118.79 ,297.7430392,286.8958947,83.12718061,292.9507616
2/15/2019, 111.05 , 117.12 , 108.45 , 118.60 ,297.0806122,294.048781,84.07125717,295.3723693
2/19/2019, 111.06 , 117.53 , 108.04 , 119.08 ,297.9696154,293.957088,84.47933432,292.570227
2/20/2019, 110.82 , 117.48 , 108.11 , 119.76 ,299.8871852,293.2234731,84.05298812,293.5042744
2/21/2019, 110.75 , 117.61 , 107.60 , 118.79 ,298.196273,293.1776013,83.95554359,290.4253214
2/22/2019, 110.75 , 117.34 , 108.22 , 118.77 ,301.5257925,294.048781,84.81433523,293.2275198
2/25/2019, 110.77 , 117.13 , 108.36 , 118.94 ,303.7222716,290.3653421,84.94223839,294.6459098
2/26/2019, 110.78 , 117.18 , 108.36 , 118.73 ,303.896596,287.7976054,85.10059954,296.8254251
2/27/2019, 110.44 , 116.81 , 108.19 , 118.57 ,304.8379323,280.7211221,84.76560819,298.1054255
2/28/2019, 110.41 , 116.82 , 108.39 , 118.05 ,301.8395989,282.9678859,84.13217379,296.5832275
3/1/2019, 110.29 , 116.58 , 108.38 , 118.66 ,305.0122302,283.0137324,84.78386768,302.3061393
3/4/2019, 110.46 , 116.76 , 108.26 , 118.00 ,306.5463072,280.9350881,84.31488348,297.0341349
3/5/2019, 110.57 , 117.03 , 108.37 , 117.95 ,305.9884636,281.2255298,83.97989277,296.3404655
3/6/2019, 110.62 , 117.13 , 108.26 , 118.03 ,304.2278368,281.9132745,83.43171397,295.2652448
3/7/2019, 110.72 , 117.21 , 108.64 , 118.53 ,300.7065038,278.9481858,82.44501917,295.7161557
3/8/2019, 110.91 , 117.30 , 108.75 , 118.67 ,301.4212356,276.9918383,82.28055877,294.1206681
3/11/2019, 110.87 , 117.20 , 108.57 , 118.81 ,311.8631127,278.8412028,83.87635791,297.6584482
3/12/2019, 111.22 , 117.23 , 108.73 , 118.92 ,315.3670378,281.2255298,84.22351907,296.3057471
3/13/2019, 111.13 , 117.43 , 108.68 , 119.16 ,316.761608,278.915845,84.39405959,298.0399749
3/14/2019, 110.96 , 117.34 , 108.88 , 118.86 ,320.2829145,279.6395231,84.53415169,301.3002747
3/15/2019, 111.25 , 117.44 , 108.77 , 119.15 ,324.4492153,280.5941943,84.92396933,301.0574881
3/18/2019, 111.28 , 117.61 , 108.86 , 118.69 ,327.7613816,282.4265317,85.39905214,304.5952402
3/19/2019, 111.31 , 117.48 , 108.75 , 118.71 ,325.1639753,283.5198045,85.56960222,304.1443819
3/20/2019, 111.57 , 117.64 , 108.98 , 118.67 ,328.0054206,286.553169,85.02751311,300.6759614
3/21/2019, 111.68 , 117.91 , 109.20 , 119.00 ,340.0859297,292.5121168,86.14821988,305.2542438
3/22/2019, 112.38 , 118.39 , 109.41 , 119.51 ,333.0433432,290.6335473,84.9361487,285.0681565
3/25/2019, 112.68 , 119.03 , 109.81 , 120.48 ,329.0164697,292.0655676,84.77169787,285.5537016
3/26/2019, 112.70 , 118.95 , 109.81 , 120.50 ,325.6171809,291.5420354,85.40514183,289.1955281
3/27/2019, 112.89 , 119.21 , 109.67 , 121.23 ,328.5458015,291.4034591,84.80824555,288.1896881
3/28/2019, 112.74 , 119.36 , 109.61 , 121.02 ,328.9815992,292.6506694,85.22242194,291.4847062
3/29/2019, 112.71 , 119.11 , 109.56 , 121.65 ,331.1257999,295.4684763,85.94114125,292.0743011
4/1/2019, 112.29 , 118.85 , 109.19 , 120.37 ,333.374584,301.242641,87.28111559,295.6120813
4/2/2019, 112.33 , 118.69 , 109.32 , 120.59 ,338.2207461,299.1947459,87.09838614,292.6292584
4/3/2019, 112.17 , 118.44 , 109.37 , 120.25 ,340.5392447,305.8158038,87.48209497,292.9760913
4/4/2019, 112.16 , 118.63 , 109.31 , 120.39 ,341.1318776,308.6490209,86.96438373,295.7854837
4/5/2019, 112.35 , 118.65 , 109.32 , 120.52 ,343.4155057,311.1280549,87.26892666,296.2017008
